transaction_id,user_id,transaction_date,product_category,merchant_name,product_amount,transaction_status,merchant_id,transaction_type
01ae1eb8-289e-456e-a3a9-64d5d677d9fe,USER_002,8/2/24 12:43,Online Shopping,Shopee,441.77,Successful,MERCH_OSP_5221,payment
7c6eb74d-e126-491b-940c-aa5b7c968f53,USER_002,8/2/24 13:16,Gaming Credits,Mobile Legends Diamonds,26.43,Successful,MERCH_GAM_5590,payment
2925c699-503b-41ad-8baf-dd19dc5545e9,USER_002,9/2/24 8:25,Food Delivery,Foodpanda,68.93,Successful,MERCH_FDL_2438,payment
98d060e2-dd21-4733-a6c0-4a18e52d0005,USER_002,9/2/24 17:56,Taxi / Ride-hailing,inDrive Malaysia,20.5,Successful,MERCH_RDH_7837,payment
1fd74653-7ee4-424a-abfa-f9be340e9cc6,USER_002,10/2/24 7:46,Wallet Top-up,Debit Card Reload,82.93,Successful,TOPUP,topup
0dd4f45f-a2fe-43b3-9638-5ab021f4e88c,USER_002,10/2/24 8:36,Food & Beverage,Marrybrown,56.3,Successful,MERCH_FNB_9869,payment
f0f38775-353a-47d7-90b5-19f640172f92,USER_002,11/2/24 8:07,Public Transport,Go KL City Bus,9.19,Successful,MERCH_TRNS_9582,payment
9146bb09-a996-4366-ae72-a7c0f0c9595d,USER_002,13/2/2024 12:35,Parking,Wilson Parking MY,7.71,Successful,MERCH_PRK_3589,payment
f8e7c629-8d7c-48e0-b05e-a3ad3bfe2c45,USER_002,14/2/2024 10:48,Wallet Top-up,Maybank2u Top-up,68.41,Successful,TOPUP,topup
63152338-5b30-4c5d-8f45-cd3bcd52128f,USER_002,14/2/2024 15:50,Food & Beverage,McDonald's Malaysia,71.01,Successful,MERCH_FNB_6221,payment
5e4f836c-b4bc-4aba-976e-bf684192cc28,USER_002,14/2/2024 19:23,Food Delivery,AirAsia Food,23.85,Successful,MERCH_FDL_5485,payment
6fb3c82b-8f49-4c3e-9629-78232601d3f4,USER_002,15/2/2024 7:59,Public Transport,RapidKL LRT,6.45,Successful,MERCH_TRNS_5372,payment
60f53782-2eea-486f-8196-c3fe544a230b,USER_002,15/2/2024 17:09,Streaming Service,Disney+ Hotstar,28.02,Successful,MERCH_STR_1427,payment
dd9e1593-4ffa-4169-909f-27ef03ce38ad,USER_002,16/2/2024 7:35,Online Shopping,PG Mall,361.77,Successful,MERCH_OSP_8680,payment
984d9dac-9287-4a11-8b38-fd43b7093651,USER_002,16/2/2024 23:12,Education,iLearn,59.39,Successful,MERCH_EDU_8763,payment
148a5763-26bf-4ee1-8674-ac2b687fb38d,USER_002,17/2/2024 7:20,Public Transport,RapidKL LRT,9.55,Successful,MERCH_TRNS_5421,payment
108d836c-f51f-4d5c-b15d-5943dbd9efee,USER_002,18/2/2024 22:35,Taxi / Ride-hailing,inDrive Malaysia,11.44,Successful,MERCH_RDH_4351,payment
55d62bfb-138a-40cf-b3b2-dbd97b46d3ad,USER_002,19/2/2024 10:06,Wallet Top-up,Debit Card Reload,98.99,Successful,TOPUP,topup
1cd62d86-2b6b-4e06-9448-dec3d6ae156d,USER_002,19/2/2024 10:20,Food Delivery,Foodpanda,43.58,Successful,MERCH_FDL_8005,payment
75af456b-dec6-4e06-bcb1-ca7f60fba483,USER_002,19/2/2024 12:46,Movie Ticket,Lotus's Cinema,24.25,Successful,MERCH_MOV_6126,payment
f768f780-e9ed-42d0-8483-06310d3ab8ad,USER_002,19/2/2024 18:05,Water Bill,SAMB Sabah,42.07,Successful,MERCH_WTR_9605,payment
27846f81-c9e2-44e0-8f08-dad8842a5f6f,USER_002,20/2/2024 22:05,Public Transport,RapidKL LRT,5.11,Successful,MERCH_TRNS_8399,payment
63a1575e-a3ae-4d47-91e5-a3a209899208,USER_002,21/2/2024 6:49,Education,Udemy Malaysia,147.87,Pending,MERCH_EDU_9498,payment
5c2e5881-5749-4695-a7fd-1b1e6c975afa,USER_002,21/2/2024 18:03,Public Transport,Rapid Penang Bus,7.89,Successful,MERCH_TRNS_9456,payment
b4e2dbb7-2acb-4804-b30d-6bd0666456f0,USER_002,22/2/2024 18:28,Food & Beverage,Old Town White Coffee,71.33,Successful,MERCH_FNB_7521,payment
f776eedb-eeeb-44eb-bafa-93837900fb30,USER_002,23/2/2024 9:19,Grocery Shopping,Aeon,84.19,Successful,MERCH_GRC_7921,payment
6e32c383-f749-42ac-baeb-d7c50ddffde0,USER_002,23/2/2024 9:38,Taxi / Ride-hailing,inDrive Malaysia,51.15,Successful,MERCH_RDH_8595,payment
80f7e9ba-eb3b-44b9-a25d-8784efbfaff5,USER_002,23/2/2024 13:09,Movie Ticket,GSC Cinemas,34.25,Successful,MERCH_MOV_3945,payment
af038de9-630e-444f-b986-b99ed1f73aa7,USER_002,24/2/2024 16:50,Movie Ticket,TGV Cinemas,24.75,Successful,MERCH_MOV_7440,payment
0dde9ae9-317f-4798-9073-e02868edf10a,USER_002,24/2/2024 22:15,Food & Beverage,Tealive,11.76,Successful,MERCH_FNB_8449,payment
030856e9-36df-4a9b-9a4c-d95e7bb2055e,USER_002,26/2/2024 20:39,Taxi / Ride-hailing,inDrive Malaysia,12.74,Successful,MERCH_RDH_3024,payment
24512d0e-3817-4d54-b4fd-7646701ac554,USER_002,27/2/2024 19:26,Streaming Service,Netflix Malaysia,42.68,Successful,MERCH_STR_9582,payment
c6beb479-4dad-4715-afe9-e07f106648f7,USER_002,28/2/2024 9:55,Wallet Top-up,Debit Card Reload,144.98,Successful,TOPUP,topup
5494f879-95d4-49ab-950b-2cf9fecf0587,USER_002,1/3/24 10:36,Wallet Top-up,Debit Card Reload,146.01,Successful,TOPUP,topup
1c99d6c4-4eb8-435f-889f-bc4255054ed5,USER_002,1/3/24 13:56,Food & Beverage,PappaRich,73.71,Successful,MERCH_FNB_8849,payment
7f32ea37-e7a7-48e1-bbbc-11d14eaefa01,USER_002,1/3/24 21:15,Taxi / Ride-hailing,AirAsia Ride,40.61,Successful,MERCH_RDH_3545,payment
e353853a-9fe9-47c5-9c06-2f482b7b47dd,USER_002,2/3/24 11:58,Online Shopping,Zalora Malaysia,396.31,Successful,MERCH_OSP_8577,payment
f7a4c60d-8380-47b7-9c38-39a2b5c0d637,USER_002,2/3/24 17:02,Movie Ticket,mmCineplexes,28.69,Successful,MERCH_MOV_5904,payment
52abdd20-5910-47a2-a092-b21f4440499b,USER_002,2/3/24 19:19,Petrol,Petronas Station,81.97,Successful,MERCH_PTR_4412,payment
848ca889-77a9-4fc7-816c-9b03b1a1f716,USER_002,3/3/24 7:06,Parking,JPA Parking,19.45,Successful,MERCH_PRK_2084,payment
97c6b433-2b2f-45c2-ac1f-480fe869f558,USER_002,3/3/24 15:19,Public Transport,Rapid Penang Bus,8.58,Successful,MERCH_TRNS_9753,payment
e7030908-2bcc-4934-92ef-8010deb3e31d,USER_002,3/3/24 15:20,Food Delivery,Beep Delivery,79.44,Successful,MERCH_FDL_2914,payment
f994e76b-b5c7-49ab-a1ab-c4de798110f6,USER_002,3/3/24 15:30,Movie Ticket,MBO Cinemas,21.06,Successful,MERCH_MOV_1518,payment
06305b29-2af3-40d6-aa84-6c7e3c0f3f79,USER_002,4/3/24 14:21,Education,SkillUp,212.31,Successful,MERCH_EDU_8404,payment
065a3dcc-e791-4224-9bc8-cf182521eb68,USER_002,4/3/24 16:21,Online Shopping,Lazada,199.62,Successful,MERCH_OSP_2838,payment
f38908b9-4385-4d64-adca-1cfc2ff36eb2,USER_002,5/3/24 11:49,Food & Beverage,KFC Malaysia,42.95,Successful,MERCH_FNB_8270,payment
58f72c8b-6243-4b18-b4b4-d71ffa2ea71d,USER_002,6/3/24 9:57,Parking,Wilson Parking MY,8.12,Successful,MERCH_PRK_4116,payment
d9231b1d-24de-4241-ae4c-54a0ca14961c,USER_002,6/3/24 11:43,Education,SkillUp,60.67,Successful,MERCH_EDU_6363,payment
3878c4af-dd3d-46d9-9301-38200d1c9a2a,USER_002,6/3/24 13:45,Gaming Credits,Steam Wallet,24.49,Successful,MERCH_GAM_3174,payment
286fdef1-20ea-47c3-ad09-9f6823bb2d8a,USER_002,7/3/24 6:07,Food Delivery,Beep Delivery,12.32,Failed,MERCH_FDL_2897,payment
bd0b967b-614a-4fb6-aa1e-ba71229e3e79,USER_002,7/3/24 7:06,Taxi / Ride-hailing,Maxim Malaysia,25.33,Successful,MERCH_RDH_2426,payment
24cd389d-9553-450f-883d-4ac15ae80206,USER_002,7/3/24 7:11,Public Transport,Go KL City Bus,1.2,Successful,MERCH_TRNS_6119,payment
58f2ad57-a299-45f0-b59f-f86440762ee9,USER_002,7/3/24 15:16,Streaming Service,Disney+ Hotstar,21.34,Successful,MERCH_STR_6257,payment
07c674a9-3b18-4f71-a4db-f5df7265ea7c,USER_002,7/3/24 19:26,Online Shopping,Amazon.com.my,150.87,Successful,MERCH_OSP_2927,payment
ecd3832c-af60-449c-bb49-29ec66aecad5,USER_002,9/3/24 23:52,Public Transport,RapidKL Bus,1.92,Successful,MERCH_TRNS_9422,payment
a101a367-1d5b-4e5a-bbb0-0759b7aff353,USER_002,11/3/24 17:35,Petrol,BHP Petrol,114.9,Successful,MERCH_PTR_3319,payment
30f1716f-6d66-4f7d-9b61-11538417381d,USER_002,14/3/2024 22:13,Water Bill,Air Selangor,25.57,Successful,MERCH_WTR_2167,payment
9db1f12a-24d6-425f-b2b1-4c217690023b,USER_002,15/3/2024 8:38,Petrol,Petronas Station,32.61,Successful,MERCH_PTR_3131,payment
6db7b4ca-b22d-483d-8e8c-0622162eb5a3,USER_002,15/3/2024 9:47,Public Transport,Rapid Penang Bus,1.78,Successful,MERCH_TRNS_1881,payment
b17ddef8-ae8e-456b-90b7-7a14647ea21e,USER_002,16/3/2024 21:34,Movie Ticket,mmCineplexes,30.02,Successful,MERCH_MOV_8304,payment
06eec745-6aab-4921-85a4-63281a367650,USER_002,18/3/2024 16:49,Gaming Credits,Steam Wallet,97.5,Successful,MERCH_GAM_2286,payment
426cf2fb-a49d-47be-8d6e-270f563664fa,USER_002,19/3/2024 10:10,Online Shopping,Lazada,410.17,Successful,MERCH_OSP_2522,payment
c0338523-d2f9-4151-98af-7a3f4894546d,USER_002,19/3/2024 17:59,Online Shopping,Amazon.com.my,348.55,Successful,MERCH_OSP_6085,payment
547bcc56-712a-42f6-b330-6589a2a6a5e7,USER_002,19/3/2024 21:29,Online Shopping,Lazada,88.99,Successful,MERCH_OSP_4666,payment
3283730a-875e-4eef-9eec-ef9be60f197d,USER_002,20/3/2024 21:33,Food & Beverage,PappaRich,18.75,Successful,MERCH_FNB_7423,payment
159ea651-24ad-412e-882a-f65305090f83,USER_002,20/3/2024 23:11,Mobile Recharge,Digi Prepaid,29.5,Successful,MERCH_MBL_8426,payment
6aaef510-c99f-4071-a1a1-2b9d8a7b59ec,USER_002,21/3/2024 12:00,Public Transport,Rapid Penang Bus,8.61,Successful,MERCH_TRNS_8556,payment
13dea774-d494-454e-bb09-98f2afb54e94,USER_002,21/3/2024 21:31,Mobile Recharge,Yes 4G Reload,30.32,Successful,MERCH_MBL_3087,payment
af24f9fd-5a6c-4d7d-8a56-58bcf322ed39,USER_002,24/3/2024 15:27,Movie Ticket,GSC Cinemas,28.46,Successful,MERCH_MOV_6339,payment
22ec8fb7-3ad0-4f8f-ba62-d5501c58e030,USER_002,24/3/2024 17:59,Grocery Shopping,Cold Storage,153.78,Successful,MERCH_GRC_7566,payment
c86144cf-a251-46f6-96c4-570439188960,USER_002,24/3/2024 20:18,Food & Beverage,Marrybrown,33.79,Successful,MERCH_FNB_8903,payment
eccbfb30-7e49-4d11-a657-669a03bdd56b,USER_002,24/3/2024 22:05,Gaming Credits,Steam Wallet,79.51,Successful,MERCH_GAM_8063,payment
b7609e35-c72b-4993-83ea-ebfec6f884a7,USER_002,25/3/2024 14:00,Gaming Credits,Steam Wallet,21.44,Successful,MERCH_GAM_4869,payment
382dadad-34dc-4acf-9297-71041aead276,USER_002,25/3/2024 19:53,Movie Ticket,mmCineplexes,16.97,Successful,MERCH_MOV_8972,payment
cae29596-d9e7-402e-b8a9-8adf493b1c02,USER_002,27/3/2024 15:21,Mobile Recharge,Maxis Reload,17.05,Successful,MERCH_MBL_8294,payment
a17a7f0b-aa10-452f-91d4-e6b0eda8fdeb,USER_002,28/3/2024 7:42,Public Transport,RapidKL LRT,3.95,Successful,MERCH_TRNS_7208,payment
4c849d7c-0d6c-42da-9246-55ae2c64a9a8,USER_002,28/3/2024 16:16,Public Transport,MRT Putrajaya Line,8.99,Successful,MERCH_TRNS_3276,payment
bed014d8-5307-49c3-beb2-9d3aaf91cb75,USER_002,29/3/2024 18:52,Streaming Service,Netflix Malaysia,40.72,Successful,MERCH_STR_3403,payment
2401e9c0-a15a-439d-a8a2-e14784f92c85,USER_002,31/3/2024 12:00,Grocery Shopping,Cold Storage,63.33,Successful,MERCH_GRC_4205,payment
f6ad3df6-a73c-47b5-8e35-8b77e317b143,USER_002,1/4/24 10:18,Wallet Top-up,Bank Transfer Top-up,112.43,Successful,TOPUP,topup
d49260d8-8cd5-4d8d-8c64-2972d15b9014,USER_002,1/4/24 21:29,Public Transport,RapidKL Bus,8.66,Successful,MERCH_TRNS_2259,payment
2252d7ad-a7ce-429a-861f-8ee4d93261f4,USER_002,1/4/24 21:54,Public Transport,KTM Komuter,8.72,Successful,MERCH_TRNS_5509,payment
d5d16295-cb9f-490f-9480-2d512cb250b4,USER_002,1/4/24 22:25,Public Transport,MRT Putrajaya Line,6.93,Successful,MERCH_TRNS_3476,payment
66ff11d8-fc23-4e13-9aec-a0b49604d43b,USER_002,2/4/24 7:36,Food & Beverage,Tealive,18.56,Successful,MERCH_FNB_8944,payment
51eead2c-94fa-431b-a988-06e1771f973c,USER_002,3/4/24 13:30,Public Transport,RapidKL LRT,6.36,Successful,MERCH_TRNS_3376,payment
ba3963cf-34c7-4076-84fb-886e9a858667,USER_002,3/4/24 22:56,Insurance,Allianz Malaysia,144.25,Successful,MERCH_INS_7277,payment
4516d7e5-cf54-4e4c-b766-11f82ec07a86,USER_002,4/4/24 15:55,Streaming Service,Disney+ Hotstar,15.19,Successful,MERCH_STR_6653,payment
bdf70277-7b34-4d57-83f7-c9eab27fdf19,USER_002,5/4/24 8:08,Gaming Credits,Mobile Legends Diamonds,49.08,Successful,MERCH_GAM_3745,payment
13665882-c761-42df-ba17-2acdee0d11f7,USER_002,5/4/24 10:00,Online Shopping,PG Mall,202.3,Successful,MERCH_OSP_4828,payment
6823ccee-9cd1-4f21-9fdf-d69545f4a1cb,USER_002,5/4/24 15:03,Online Shopping,Lazada,437.73,Successful,MERCH_OSP_9690,payment
47e28809-aa46-4220-9e45-e8b8051437a9,USER_002,5/4/24 15:55,Wallet Top-up,Public Bank Top-up,88.2,Successful,TOPUP,topup
25695a05-b2cc-4458-9e19-040f6d4ee964,USER_002,7/4/24 11:30,Online Shopping,Shopee,460.5,Successful,MERCH_OSP_2595,payment
acec650d-6e7e-44f6-bdd0-551b65393879,USER_002,7/4/24 23:24,Wallet Top-up,Public Bank Top-up,111.05,Successful,TOPUP,topup
46b66a71-ce0e-4d9e-bbf2-032f2eedc83b,USER_002,8/4/24 11:27,Grocery Shopping,Jaya Grocer,203.54,Successful,MERCH_GRC_5375,payment
f71dae06-5911-4860-ad4b-8219605b40de,USER_002,8/4/24 19:44,Internet Bill,Celcom Home,169.77,Successful,MERCH_INT_4961,payment
b85697b3-0462-4c07-aaaf-06e0f31a1b55,USER_002,8/4/24 22:17,Food & Beverage,PappaRich,28.5,Successful,MERCH_FNB_3947,payment
1cf9857d-709c-438f-a111-8df353036856,USER_002,10/4/24 15:10,Highway Toll,PLUS Highway,7.26,Successful,MERCH_TOLL_1195,payment
363d410e-c99a-4e9b-a561-d6693bf1ede1,USER_002,11/4/24 19:22,Taxi / Ride-hailing,MyCar Ride,45.71,Successful,MERCH_RDH_4594,payment
8c643396-7ffa-4128-afe4-b0c745ee4a06,USER_002,13/4/2024 16:45,Public Transport,RapidKL Bus,1.51,Successful,MERCH_TRNS_2506,payment
98739961-0da1-4255-8a08-67a5e2697615,USER_002,13/4/2024 18:27,Education,Udemy Malaysia,185.48,Successful,MERCH_EDU_2995,payment
3e9ff99a-d108-4d45-967f-9f9bf7916361,USER_002,14/4/2024 17:05,Education,Udemy Malaysia,174.06,Successful,MERCH_EDU_7159,payment
8e17ee05-2d3a-4cd2-994b-e2d17d2b5c10,USER_002,15/4/2024 22:27,Electricity Bill,Tenaga Nasional (TNB),226.96,Successful,MERCH_UTL_2816,payment
6deaaf2e-eb11-41d8-bd66-69c0ff789692,USER_002,16/4/2024 8:09,Online Shopping,Shopee,462.89,Successful,MERCH_OSP_8429,payment
957462a2-8ac2-44b1-a30d-a1ba1f63a065,USER_002,16/4/2024 11:36,Food Delivery,Shopeefood,24.63,Successful,MERCH_FDL_5216,payment
2f99a3d3-c0e1-4ff9-97c9-dc7cf5566150,USER_002,18/4/2024 15:39,Gaming Credits,Garena Shell,36.6,Successful,MERCH_GAM_7366,payment
6fc2b526-df93-4629-9cd3-34e1b24ed8ac,USER_002,19/4/2024 14:03,Wallet Top-up,RHB Online Top-up,67.79,Successful,TOPUP,topup
ac13b8f8-b221-485e-a8b3-6824ad0eaa0f,USER_002,19/4/2024 15:58,Wallet Top-up,CIMB Clicks Top-up,111.03,Successful,TOPUP,topup
8f21abb8-fdaf-4549-b6de-68bd94ba51dd,USER_002,21/4/2024 6:09,Online Shopping,Lazada,388.98,Successful,MERCH_OSP_9857,payment
d30ff13f-b494-465a-b96c-4e076a154137,USER_002,23/4/2024 15:46,Taxi / Ride-hailing,AirAsia Ride,13.37,Successful,MERCH_RDH_5243,payment
cb211993-bb0f-46ce-ad50-ccc503e2210b,USER_002,23/4/2024 17:07,Water Bill,SATU Sdn Bhd,10.94,Successful,MERCH_WTR_8305,payment
1c99bce6-0356-4891-b24c-3070f1623b94,USER_002,23/4/2024 23:52,Taxi / Ride-hailing,Grab Car,42.56,Successful,MERCH_RDH_1619,payment
955c3f64-db29-47e8-b3e9-85154f66f8c7,USER_002,24/4/2024 8:43,Movie Ticket,Lotus's Cinema,27.4,Successful,MERCH_MOV_1060,payment
6c300923-92d9-4234-9c23-7a24b234e91d,USER_002,24/4/2024 22:54,Online Shopping,Amazon.com.my,425.14,Successful,MERCH_OSP_7617,payment
98951d84-c7ac-4ed4-97c3-2c78bf4df809,USER_002,25/4/2024 14:29,Gaming Credits,Steam Wallet,5.31,Failed,MERCH_GAM_4700,payment
67b51996-16de-419d-b59c-70e46a0bfe9d,USER_002,26/4/2024 19:55,Gaming Credits,Garena Shell,58.89,Successful,MERCH_GAM_2985,payment
3b1813a2-c505-47c6-b264-62f544f4313e,USER_002,27/4/2024 20:24,Mobile Recharge,Digi Prepaid,12.21,Pending,MERCH_MBL_7563,payment
9c8df4c5-7f15-4845-9129-42751b258314,USER_002,29/4/2024 16:34,Taxi / Ride-hailing,MyCar Ride,52.37,Successful,MERCH_RDH_9759,payment
53be2954-e065-47a0-8e8f-13103fae460a,USER_002,29/4/2024 19:39,Education,SkillUp,68.03,Successful,MERCH_EDU_4327,payment
9d92f156-e42a-4446-9a93-08a8f185c49a,USER_002,29/4/2024 21:36,Food Delivery,Foodpanda,66.28,Successful,MERCH_FDL_5896,payment
b2713a24-d66f-40dc-b027-16d84ab8d2d4,USER_002,29/4/2024 21:42,Streaming Service,Astro On-The-Go,16.47,Successful,MERCH_STR_8970,payment
5f61a648-1228-4598-bf27-c13df70d29c3,USER_002,29/4/2024 23:03,Movie Ticket,TGV Cinemas,19.02,Successful,MERCH_MOV_1584,payment
0bc36d4d-ed23-46a7-bfed-83b22b836ab6,USER_002,30/4/2024 17:53,Streaming Service,viu,15.55,Successful,MERCH_STR_7369,payment
b9ad6a25-c64f-40f5-8f9c-10ebd3023906,USER_002,30/4/2024 23:36,Grocery Shopping,Cold Storage,23.71,Successful,MERCH_GRC_1268,payment
fb40ee44-0139-4f11-82fe-d03000470ded,USER_003,1/8/23 8:42,Wallet Top-up,Maybank2u Top-up,216.21,Successful,TOPUP,topup
4ecf628b-5007-4fde-92a8-1a69ebee896f,USER_003,1/8/23 11:59,Food & Beverage,Gong Cha Malaysia,51.26,Successful,MERCH_FNB_6477,payment
336985e4-33ad-447d-a19b-8d8aeccebb3d,USER_003,1/8/23 21:05,Online Shopping,Shopee,463.93,Successful,MERCH_OSP_1859,payment
88e41615-bbe3-4a07-9521-36773c814fb8,USER_003,1/8/23 21:58,Movie Ticket,Lotus's Cinema,17.02,Successful,MERCH_MOV_9436,payment
9d4c1c18-0566-4efe-b502-39e2a89d8550,USER_003,1/8/23 23:15,Streaming Service,iQIYI Malaysia,30.54,Successful,MERCH_STR_6340,payment
22c6e24c-d72e-4893-9729-55df8bc0c1c2,USER_003,2/8/23 10:31,Parking,Wilson Parking MY,7.87,Successful,MERCH_PRK_2804,payment
20c95fca-0903-47ba-ac64-6c19664ac855,USER_003,2/8/23 11:45,Streaming Service,Disney+ Hotstar,50.43,Successful,MERCH_STR_7152,payment
df9efd57-65fc-4124-8aa4-b6b60834071c,USER_003,4/8/23 9:31,Petrol,Petronas Station,43.04,Successful,MERCH_PTR_8141,payment
f90833ae-63f7-407a-9a3c-575d00eff530,USER_003,4/8/23 14:09,Online Shopping,Amazon.com.my,85.47,Successful,MERCH_OSP_7119,payment
997d0776-7de7-4d3f-85cb-fab32d33b654,USER_003,4/8/23 22:06,Electricity Bill,Tenaga Nasional (TNB),140.61,Successful,MERCH_UTL_4313,payment
5246c2e8-a5c1-45c3-8ac1-83f83bd25a8f,USER_003,6/8/23 8:52,Petrol,BHP Petrol,40,Successful,MERCH_PTR_3236,payment
f33846f6-6d48-4e3d-9298-d20a125a6165,USER_003,7/8/23 9:50,Food Delivery,Shopeefood,81.14,Successful,MERCH_FDL_4602,payment
46f2bae1-379c-4755-af78-a7c8772a257c,USER_003,7/8/23 10:40,Movie Ticket,mmCineplexes,29.03,Successful,MERCH_MOV_3784,payment
e68ebab2-446b-4d1c-9737-48e858b1e5f7,USER_003,7/8/23 19:21,Food & Beverage,Secret Recipe,41.69,Pending,MERCH_FNB_9548,payment
0f6f20b0-d21e-4777-9e83-574321c99a95,USER_003,12/8/23 23:32,Petrol,Caltex Malaysia,31.31,Successful,MERCH_PTR_5573,payment
c0bd7d59-8948-4729-a680-497675093bf9,USER_003,13/8/2023 9:13,Education,Udemy Malaysia,124.97,Successful,MERCH_EDU_6362,payment
65dfe4e0-6daf-4b85-a03b-c2c5430f30fc,USER_003,14/8/2023 11:44,Parking,Wilson Parking MY,9.52,Successful,MERCH_PRK_1083,payment
d7a27472-013a-4d05-81fb-9804fc8319f5,USER_003,15/8/2023 12:17,Wallet Top-up,Bank Transfer Top-up,430.58,Successful,TOPUP,topup
7cea9cba-d16b-44eb-b504-a0e4e8cc7249,USER_003,17/8/2023 20:26,Petrol,Caltex Malaysia,70.72,Successful,MERCH_PTR_2605,payment
68c73628-0629-461d-a97d-3296d447f464,USER_003,18/8/2023 11:28,Petrol,Petronas Station,115.49,Successful,MERCH_PTR_7662,payment
e785c1a4-53d7-4d82-a80b-c27f582910c0,USER_003,19/8/2023 11:21,Grocery Shopping,Mydin,127.75,Successful,MERCH_GRC_1260,payment
238f2297-79f0-4bdb-92be-a717ea38d711,USER_003,19/8/2023 13:59,Internet Bill,Digi Home,196.41,Successful,MERCH_INT_1399,payment
9f5dd050-6dbf-4a34-a055-a5fa0957e8e5,USER_003,20/8/2023 7:15,Food & Beverage,Secret Recipe,64.24,Successful,MERCH_FNB_4030,payment
889117b9-0d7f-4402-b540-df9f8c0339c1,USER_003,20/8/2023 8:40,Online Shopping,Shopee,204.74,Successful,MERCH_OSP_2158,payment
bb55c7eb-f515-4247-a7bb-debd946ae237,USER_003,21/8/2023 7:57,Petrol,BHP Petrol,97.76,Successful,MERCH_PTR_7977,payment
957e9985-1cb4-432a-a464-8be4cac2ac76,USER_003,21/8/2023 10:00,Petrol,Petron Malaysia,100.89,Successful,MERCH_PTR_4393,payment
ea9ac208-43dc-47f9-961c-ace11ea499fd,USER_003,21/8/2023 22:29,Education,Coursera,237.92,Successful,MERCH_EDU_9433,payment
43e16d1c-a989-4bba-b8e0-c737e1f528ed,USER_003,22/8/2023 21:31,Education,Coursera,109.8,Successful,MERCH_EDU_7274,payment
ea14b165-f3c1-4998-9cd2-c374f0658ecf,USER_003,22/8/2023 23:08,Mobile Recharge,Celcom Top-up,32.43,Successful,MERCH_MBL_2097,payment
b2de06d4-e200-4af3-906b-84c14a21b9ac,USER_003,23/8/2023 15:26,Food & Beverage,PappaRich,45.47,Successful,MERCH_FNB_4909,payment
df851210-4282-4510-a9da-fe880638d7a6,USER_003,26/8/2023 13:04,Streaming Service,iQIYI Malaysia,44.61,Successful,MERCH_STR_4437,payment
39adbcd9-cea1-44c7-a989-885bd22f6a4a,USER_003,26/8/2023 15:22,Grocery Shopping,Jaya Grocer,174.85,Successful,MERCH_GRC_9250,payment
7b8a7aaa-4cd7-4d6b-9387-8135f910039c,USER_003,26/8/2023 18:49,Highway Toll,SPRINT Highway,8.31,Successful,MERCH_TOLL_8412,payment
91af3479-2b86-4504-952b-c352112eea97,USER_003,26/8/2023 21:44,Public Transport,Go KL City Bus,7.1,Successful,MERCH_TRNS_9714,payment
331a0ada-9534-4833-9084-795c500effa1,USER_003,27/8/2023 9:29,Grocery Shopping,Village Grocer,59.26,Successful,MERCH_GRC_2075,payment
28a5a7b0-f3bd-48f6-b9e6-983f2385167b,USER_003,27/8/2023 12:48,Highway Toll,KESAS Highway,5.54,Successful,MERCH_TOLL_3929,payment
248476b3-6266-45d1-85a1-f10422c54d68,USER_003,27/8/2023 18:20,Public Transport,KTM Komuter,7.27,Successful,MERCH_TRNS_2835,payment
44c66aae-71ee-430c-a03f-982f53d53168,USER_003,28/8/2023 23:09,Education,Udacity,93.79,Failed,MERCH_EDU_1371,payment
5de8fdc8-f55d-4c69-addb-64c303a03256,USER_003,30/8/2023 7:08,Petrol,Shell Malaysia,61.2,Successful,MERCH_PTR_8764,payment
598df0e7-2e71-4d83-b03d-c2d346fed9f1,USER_003,31/8/2023 11:39,Electricity Bill,Tenaga Nasional (TNB),75.11,Successful,MERCH_UTL_4097,payment
9f84016d-2f9f-4151-911f-f38657013452,USER_003,1/9/23 9:18,Wallet Top-up,CIMB Clicks Top-up,441.7,Pending,TOPUP,topup
06fdce19-7c45-4a55-9563-1a3aa03cad19,USER_003,1/9/23 18:39,Food Delivery,AirAsia Food,77.17,Successful,MERCH_FDL_3286,payment
f44fac58-e653-43af-8b4b-cfbaea8152cd,USER_003,1/9/23 18:59,Food & Beverage,Gong Cha Malaysia,79.13,Successful,MERCH_FNB_8776,payment
7065b208-16df-4e87-82a4-0056a137bc08,USER_003,2/9/23 16:22,Grocery Shopping,Tesco Malaysia,16.56,Successful,MERCH_GRC_2449,payment
78527001-27fb-4f7e-9abc-3898a50c15bc,USER_003,3/9/23 23:54,Grocery Shopping,Aeon,181.91,Successful,MERCH_GRC_8571,payment
d64ba438-21ba-41b7-b96e-1e80d513aa07,USER_003,4/9/23 7:20,Food & Beverage,Marrybrown,26.71,Successful,MERCH_FNB_7254,payment
bd609d5d-f4b8-422d-a4e7-31b4dcedcb56,USER_003,4/9/23 21:57,Insurance,Great Eastern,213.41,Successful,MERCH_INS_5979,payment
be579acc-f04c-4d34-b675-e9add1011a61,USER_003,5/9/23 15:10,Food & Beverage,McDonald's Malaysia,24.7,Failed,MERCH_FNB_3523,payment
4a6e0fe6-311b-48d2-8676-6c324ba7ba88,USER_003,5/9/23 20:16,Insurance,Allianz Malaysia,256.53,Successful,MERCH_INS_3034,payment
